Entity,Code,Year,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from other renewables including bioenergy (TWh)
Eastern Africa,,2020,1.968,72.678,0.821,7.117
Ecuador,ECU,1965,0,0.249,0,0
Ecuador,ECU,1966,0,0.285,0,0
Ecuador,ECU,1967,0,0.314,0,0
Ecuador,ECU,1968,0,0.328,0,0
Ecuador,ECU,1969,0,0.364,0,0
Ecuador,ECU,1970,0,0.405,0,0
Ecuador,ECU,1971,0,0.44,0,0
Ecuador,ECU,1972,0,0.445,0,0
Ecuador,ECU,1973,0,0.435,0,0
Ecuador,ECU,1974,0,0.5,0,0
Ecuador,ECU,1975,0,0.628,0,0
Ecuador,ECU,1976,0,0.605,0,0
Ecuador,ECU,1977,0,0.558,0,0
Ecuador,ECU,1978,0,0.791,0,0
Ecuador,ECU,1979,0,0.709,0,0
Ecuador,ECU,1980,0,0.872,0,0
Ecuador,ECU,1981,0,0.779,0,0
Ecuador,ECU,1982,0,0.895,0,0
Ecuador,ECU,1983,0,1.721,0,0
Ecuador,ECU,1984,0,3.233,0,0
Ecuador,ECU,1985,0,3.279,0,0
Ecuador,ECU,1986,0,4.012,0,0
Ecuador,ECU,1987,0,4.57,0,0
Ecuador,ECU,1988,0,4.826,0,0
Ecuador,ECU,1989,0,4.954,0,0
Ecuador,ECU,1990,0,4.987,0,0
Ecuador,ECU,1991,0,5.076,0,0
Ecuador,ECU,1992,0,4.974,0,0
Ecuador,ECU,1993,0,5.81,0,0
Ecuador,ECU,1994,0,6.565,0,0
Ecuador,ECU,1995,0,5.161,0,0
Ecuador,ECU,1996,0,6.343,0,0
Ecuador,ECU,1997,0,6.534,0,0
Ecuador,ECU,1998,0,6.506,0,0
Ecuador,ECU,1999,0,7.177,0,0
Ecuador,ECU,2000,0,7.53,0,0
Ecuador,ECU,2001,0,7,0,0
Ecuador,ECU,2002,0,7.45,0,0
Ecuador,ECU,2003,0,7.11,0,0
Ecuador,ECU,2004,0,7.34,0,0.37
Ecuador,ECU,2005,0,6.81,0,0.61
Ecuador,ECU,2006,0,7.06,0,0.91
Ecuador,ECU,2007,0,8.95,0,0.98
Ecuador,ECU,2008,0,11.18,0,1.24
Ecuador,ECU,2009,0,9.13,0,1.54
Ecuador,ECU,2010,0,8.55,0,1.72
Ecuador,ECU,2011,0,11.02,0,1.49
Ecuador,ECU,2012,0,12.12,0,1.68
Ecuador,ECU,2013,0.06,10.93,0,1.92
Ecuador,ECU,2014,0.08,11.34,0.02,2.34
Ecuador,ECU,2015,0.1,12.97,0.04,2.33
Ecuador,ECU,2016,0.08,15.68,0.04,2.1
Ecuador,ECU,2017,0.07,19.89,0.04,1.5
Ecuador,ECU,2018,0.08,20.47,0.04,1.61
Ecuador,ECU,2019,0.09,24.42,0.04,1.44
Ecuador,ECU,2020,0.08,24.79,0.04,1.29
Ecuador,ECU,2021,0.05,25.93,0.04,1.24
Egypt,EGY,1965,0,1.732,0,0
Egypt,EGY,1966,0,1.825,0,0
Egypt,EGY,1967,0,1.967,0,0
Egypt,EGY,1968,0,3.001,0,0
Egypt,EGY,1969,0,3.991,0,0
Egypt,EGY,1970,0,4.689,0,0
Egypt,EGY,1971,0,5.047,0,0
Egypt,EGY,1972,0,5.162,0,0
Egypt,EGY,1973,0,5.153,0,0
Egypt,EGY,1974,0,6.116,0,0
Egypt,EGY,1975,0,6.793,0,0
Egypt,EGY,1976,0,8.004,0,0
Egypt,EGY,1977,0,9.038,0,0
Egypt,EGY,1978,0,9.93,0,0
Egypt,EGY,1979,0,9.608,0,0
Egypt,EGY,1980,0,9.802,0,0
Egypt,EGY,1981,0,10.213,0,0
Egypt,EGY,1982,0,10.492,0,0
Egypt,EGY,1983,0,9.815,0,0
Egypt,EGY,1984,0,9.63,0,0
Egypt,EGY,1985,0,9.148,0,0
Egypt,EGY,1986,0,8.972,0,0
Egypt,EGY,1987,0,8.97,0,0
Egypt,EGY,1988,0,8.829,0,0
Egypt,EGY,1989,0,9.487,0,0
Egypt,EGY,1990,0,9.953,0,0
Egypt,EGY,1991,0,9.916,0,0
Egypt,EGY,1992,0,9.8,0,0
Egypt,EGY,1993,0,10.092,0,0
Egypt,EGY,1994,0,10.728,0,0
Egypt,EGY,1995,0,11.192,0,0
Egypt,EGY,1996,0,11.484,0,0
Egypt,EGY,1997,0,11.771,0,0
Egypt,EGY,1998,0,12.104,0,0
Egypt,EGY,1999,0.012,13.44,0,0
Egypt,EGY,2000,0.14,13.56,0,0
Egypt,EGY,2001,0.22,14.98,0,0
Egypt,EGY,2002,0.2,12.73,0,0
Egypt,EGY,2003,0.37,12.89,0,0
Egypt,EGY,2004,0.52,12.52,0,0
Egypt,EGY,2005,0.55,12.52,0,0
Egypt,EGY,2006,0.62,12.8,0,0
Egypt,EGY,2007,0.83,15.35,0,0
Egypt,EGY,2008,0.91,14.53,0,0
Egypt,EGY,2009,1.13,12.73,0,0
Egypt,EGY,2010,1.5,12.92,0.21,0
Egypt,EGY,2011,1.52,12.81,0.22,0
Egypt,EGY,2012,1.12,12.99,0.24,0
Egypt,EGY,2013,1.33,13.22,0.21,0
Egypt,EGY,2014,1.44,13.68,0.24,0
Egypt,EGY,2015,2.06,13.41,0.17,0
Egypt,EGY,2016,2.2,12.72,0.58,0
Egypt,EGY,2017,2.33,12.6,0.54,0
Egypt,EGY,2018,3.02,12.77,1.52,0
Egypt,EGY,2019,3.69,12.09,1.47,0
Egypt,EGY,2020,4,12.09,1.5,0
Egypt,EGY,2021,4.34,13.23,1.64,0
El Salvador,SLV,2000,0,1.16,0,0.85
El Salvador,SLV,2001,0,1.15,0,1.15
El Salvador,SLV,2002,0,1.13,0,1.23
El Salvador,SLV,2003,0,1.45,0,1.32
El Salvador,SLV,2004,0,1.37,0,1.32
El Salvador,SLV,2005,0,1.66,0,1.36
El Salvador,SLV,2006,0,1.96,0,1.49
El Salvador,SLV,2007,0,1.73,0,1.74
El Salvador,SLV,2008,0,2.03,0,1.84
El Salvador,SLV,2009,0,1.5,0,1.92
El Salvador,SLV,2010,0,2.08,0,1.84
El Salvador,SLV,2011,0,2.01,0,2.03
El Salvador,SLV,2012,0,1.84,0,2.22
El Salvador,SLV,2013,0,1.78,0.02,2.23
El Salvador,SLV,2014,0,1.71,0.02,2.3
El Salvador,SLV,2015,0,1.35,0.03,2.12
El Salvador,SLV,2016,0,1.26,0.04,2.3
El Salvador,SLV,2017,0,1.62,0.16,2.05
El Salvador,SLV,2018,0,1.54,0.28,2.05
El Salvador,SLV,2019,0,1.44,0.49,2.14
El Salvador,SLV,2020,0,1.99,0.5,2.15
El Salvador,SLV,2021,0.12,1.72,0.57,2.22
Equatorial Guinea,GNQ,2000,0,0,0,0
Equatorial Guinea,GNQ,2001,0,0,0,0
Equatorial Guinea,GNQ,2002,0,0,0,0
Equatorial Guinea,GNQ,2003,0,0.01,0,0
Equatorial Guinea,GNQ,2004,0,0.01,0,0
Equatorial Guinea,GNQ,2005,0,0.08,0,0
Equatorial Guinea,GNQ,2006,0,0.08,0,0
Equatorial Guinea,GNQ,2007,0,0.08,0,0
Equatorial Guinea,GNQ,2008,0,0.05,0,0
Equatorial Guinea,GNQ,2009,0,0.05,0,0
Equatorial Guinea,GNQ,2010,0,0.03,0,0
Equatorial Guinea,GNQ,2011,0,0.03,0,0
Equatorial Guinea,GNQ,2012,0,0.08,0,0
Equatorial Guinea,GNQ,2013,0,0.25,0,0
Equatorial Guinea,GNQ,2014,0,0.38,0,0
Equatorial Guinea,GNQ,2015,0,0.56,0,0
Equatorial Guinea,GNQ,2016,0,0.57,0,0
Equatorial Guinea,GNQ,2017,0,0.43,0,0
Equatorial Guinea,GNQ,2018,0,0.58,0,0
Equatorial Guinea,GNQ,2019,0,0.12,0,0
Equatorial Guinea,GNQ,2020,0,0.12,0,0
Eritrea,ERI,2000,0,0,0,0
Eritrea,ERI,2001,0,0,0,0
Eritrea,ERI,2002,0,0,0,0
Eritrea,ERI,2003,0,0,0,0
Eritrea,ERI,2004,0,0,0,0
Eritrea,ERI,2005,0,0,0,0
Eritrea,ERI,2006,0,0,0,0
Eritrea,ERI,2007,0,0,0,0
Eritrea,ERI,2008,0,0,0,0
Eritrea,ERI,2009,0,0,0,0
Eritrea,ERI,2010,0,0,0,0
Eritrea,ERI,2011,0,0,0,0
Eritrea,ERI,2012,0,0,0,0
Eritrea,ERI,2013,0,0,0,0
Eritrea,ERI,2014,0,0,0,0
Eritrea,ERI,2015,0,0,0,0
Eritrea,ERI,2016,0,0,0,0
Eritrea,ERI,2017,0,0,0.01,0
Eritrea,ERI,2018,0,0,0.02,0
Eritrea,ERI,2019,0,0,0.02,0
Eritrea,ERI,2020,0,0,0.03,0
Estonia,EST,1985,0,0,0,0
Estonia,EST,1986,0,0,0,0
Estonia,EST,1987,0,0,0,0
Estonia,EST,1988,0,0,0,0
Estonia,EST,1989,0,0,0,0
Estonia,EST,1990,0,0,0,0
Estonia,EST,1991,0,0,0,0
Estonia,EST,1992,0,0,0,0
Estonia,EST,1993,0,0,0,0
Estonia,EST,1994,0,0,0,0
Estonia,EST,1995,0,0,0,0.01
Estonia,EST,1996,0,0,0,0
Estonia,EST,1997,0,0,0,0.01
Estonia,EST,1998,0,0,0,0.01
Estonia,EST,1999,0,0,0,0.01
Estonia,EST,2000,0,0,0,0.01
Estonia,EST,2001,0,0.01,0,0.01
Estonia,EST,2002,0,0.01,0,0.02
Estonia,EST,2003,0.01,0.01,0,0.03
Estonia,EST,2004,0.01,0.02,0,0.03
Estonia,EST,2005,0.05,0.02,0,0.04
Estonia,EST,2006,0.08,0.01,0,0.04
Estonia,EST,2007,0.09,0.02,0,0.03
Estonia,EST,2008,0.13,0.03,0,0.04
Estonia,EST,2009,0.2,0.03,0,0.31
Estonia,EST,2010,0.28,0.03,0,0.74
Estonia,EST,2011,0.37,0.03,0,0.78
Estonia,EST,2012,0.43,0.04,0,1
Estonia,EST,2013,0.53,0.03,0,0.67
Estonia,EST,2014,0.6,0.03,0,0.76
Estonia,EST,2015,0.71,0.03,0,0.82
Estonia,EST,2016,0.59,0.04,0.01,0.95
Estonia,EST,2017,0.72,0.03,0.01,1.1
Estonia,EST,2018,0.64,0.01,0.03,1.31
Estonia,EST,2019,0.69,0.02,0.07,1.36
Estonia,EST,2020,0.84,0.03,0.12,1.85
Estonia,EST,2021,0.73,0.03,0.31,1.75
Eswatini,SWZ,2000,0,0.19,0,0.36
Eswatini,SWZ,2001,0,0.19,0,0.38
Eswatini,SWZ,2002,0,0.2,0,0.39
Eswatini,SWZ,2003,0,0.12,0,0.38
Eswatini,SWZ,2004,0,0.1,0,0.37
Eswatini,SWZ,2005,0,0.16,0,0.38
Eswatini,SWZ,2006,0,0.15,0,0.39
Eswatini,SWZ,2007,0,0.17,0,0.4
Eswatini,SWZ,2008,0,0.16,0,0.38
Eswatini,SWZ,2009,0,0.2,0,0.37
Eswatini,SWZ,2010,0,0.24,0,0.34
Eswatini,SWZ,2011,0,0.28,0,0.4
Eswatini,SWZ,2012,0,0.27,0,0.47
Eswatini,SWZ,2013,0,0.24,0,0.47
Eswatini,SWZ,2014,0,0.3,0,0.39
Eswatini,SWZ,2015,0,0.23,0,0.4
Eswatini,SWZ,2016,0,0.12,0,0.41
Eswatini,SWZ,2017,0,0.12,0,0.43
Eswatini,SWZ,2018,0,0.21,0,0.46
Eswatini,SWZ,2019,0,0.16,0,0.46
Eswatini,SWZ,2020,0,0.16,0,0.46
Ethiopia,ETH,2000,0,1.63,0,0.01
Ethiopia,ETH,2001,0,1.97,0,0.01
Ethiopia,ETH,2002,0,2,0,0.01
Ethiopia,ETH,2003,0,2.26,0,0.01
Ethiopia,ETH,2004,0,2.5,0,0.01
Ethiopia,ETH,2005,0,2.81,0,0.01
Ethiopia,ETH,2006,0,3.23,0,0.01
Ethiopia,ETH,2007,0,3.35,0,0.02
Ethiopia,ETH,2008,0,3.26,0,0.05
Ethiopia,ETH,2009,0,3.49,0,0.06
Ethiopia,ETH,2010,0,4.88,0,0.03
Ethiopia,ETH,2011,0.03,6.2,0,0.02
Ethiopia,ETH,2012,0.19,7.31,0,0
Ethiopia,ETH,2013,0.36,8.26,0.01,0.01
Ethiopia,ETH,2014,0.5,8.92,0.02,0.01
Ethiopia,ETH,2015,0.76,9.58,0.02,0.02
Ethiopia,ETH,2016,0.78,11.64,0.02,0.02
Ethiopia,ETH,2017,0.53,12.55,0.02,0.02
Ethiopia,ETH,2018,0.53,12.89,0.02,0.03
Ethiopia,ETH,2019,0.53,13.56,0.02,0.03
Ethiopia,ETH,2020,0.53,13.56,0.02,0.03
Europe,,1985,0.057,617.683,0.001,10.955
Europe,,1986,0.134,601.026,0.001,12.975
Europe,,1987,0.191,634.76,0,12.817
Europe,,1988,0.33,660.775,0.001,13.61
Europe,,1989,0.515,599.97,0.009,13.475
Europe,,1990,0.78,633.373,0.011,19.083
Europe,,1991,1.09,641.702,0.012,19.821
Europe,,1992,1.55,662.025,0.023,20.988
Europe,,1993,2.35,678.389,0.024,22.861
Europe,,1994,3.51,689.368,0.035,24.141
Europe,,1995,4.08,694.357,0.046,26.663
Europe,,1996,4.881,650.363,0.047,26.821
Europe,,1997,7.362,670.351,0.057,31.665
Europe,,1998,11.283,694.8,0.088,35.597
Europe,,1999,14.223,707.999,0.1,37.737
Europe,,2000,22.26,736.37,0.12,41.22
Europe,,2001,26.76,751,0.2,43.59
Europe,,2002,36.43,680.3,0.28,49.31
Europe,,2003,44.85,639.92,0.42,57.76
Europe,,2004,59.77,688.75,0.7,68.96
Europe,,2005,71.56,696.9,1.48,79.01
Europe,,2006,83.64,683.4,2.5,89.41
Europe,,2007,106.18,695.86,3.81,99.42
Europe,,2008,121.33,715.15,7.47,109.76
Europe,,2009,134.91,718.9,14.15,120.03
Europe,,2010,151.1,753.19,23.37,136.1
Europe,,2011,182.75,673.47,47.72,145.2
Europe,,2012,209.26,725.22,72.15,160.77
Europe,,2013,240.5,774.02,87.21,170.66
Europe,,2014,258.01,769.21,99.7,180.61
Europe,,2015,307.54,728.43,110.36,191.57
Europe,,2016,307.58,760.59,113.8,195.14
Europe,,2017,366.49,703.03,122.52,199.83
Europe,,2018,383.66,766.6,129.75,205.59
Europe,,2019,441.49,726.18,143.36,212.47
Europe,,2020,487.78,775.34,168.21,216.85
Europe,,2021,474.17,758.75,182.06,220.51
European Union (27),,1965,0,211.806,0,2.909
European Union (27),,1966,0,230.454,0,3.979
European Union (27),,1967,0,222.193,0,4.316
European Union (27),,1968,0,226.581,0,4.818
European Union (27),,1969,0,222.458,0,5.243
European Union (27),,1970,0,234.723,0,6.94
European Union (27),,1971,0,233.228,0,7.058
European Union (27),,1972,0,244.836,0,6.926
European Union (27),,1973,0,243.532,0,7.442
European Union (27),,1974,0,263.017,0,7.829
European Union (27),,1975,0,264.905,0,8.283
European Union (27),,1976,0,231.163,0,8.306
European Union (27),,1977,0,307.586,0,8.646
European Union (27),,1978,0.003,299.479,0,9.119
European Union (27),,1979,0.006,313.924,0,9.285
European Union (27),,1980,0.01,297.708,0,10.387
European Union (27),,1981,0.01,293.823,0,10.084
European Union (27),,1982,0.018,288.888,0,9.287
European Union (27),,1983,0.03,294.682,0,9.569
European Union (27),,1984,0.038,298.866,0,9.946
European Union (27),,1985,0.057,305.172,0,10.414
European Union (27),,1986,0.134,288.303,0,12.279
European Union (27),,1987,0.191,316.57,0,12.051
European Union (27),,1988,0.33,334.199,0,12.824
European Union (27),,1989,0.506,272.938,0.009,12.659
European Union (27),,1990,0.77,284.82,0.01,17.47
European Union (27),,1991,1.08,296.91,0.01,18.14
European Union (27),,1992,1.51,309.17,0.02,19.05
European Union (27),,1993,2.12,317.37,0.02,20.61
European Union (27),,1994,3.16,327.61,0.03,21.48
European Union (27),,1995,3.68,327.01,0.04,23.81
European Union (27),,1996,4.38,328.58,0.04,23.7
European Union (27),,1997,6.68,333.4,0.05,28.22
European Union (27),,1998,10.39,344.3,0.08,31.28
European Union (27),,1999,13.34,342.51,0.09,32.09
European Union (27),,2000,21.27,351.75,0.11,35.4
European Union (27),,2001,25.74,375.08,0.19,36.99
European Union (27),,2002,35.06,314.12,0.27,42.05
European Union (27),,2003,43.3,306.23,0.4,49.08
European Union (27),,2004,57.52,324.7,0.68,58.75
European Union (27),,2005,68.09,308.36,1.45,66.87
European Union (27),,2006,78.72,311.4,2.47,75.94
European Union (27),,2007,99.92,309.33,3.77,84.67
European Union (27),,2008,113.22,327.08,7.42,94.29
European Union (27),,2009,124.57,330.5,14.08,103.23
European Union (27),,2010,139.83,373.33,23.24,117.56
European Union (27),,2011,165.34,307.43,47.28,125.4
European Union (27),,2012,187.46,331.67,70.17,139.15
European Union (27),,2013,209.46,368.02,84.12,145.57
European Union (27),,2014,222.37,370.06,94.2,151.04
European Union (27),,2015,263.19,336,100.85,156.45
European Union (27),,2016,266.81,345.6,101.04,158.32
European Union (27),,2017,312.31,294.34,107.94,160.87
European Union (27),,2018,320.63,343.84,113.01,162.64
European Union (27),,2019,367.2,320.27,123.77,166.89
European Union (27),,2020,397.41,346.28,144.22,169.88
European Union (27),,2021,388.51,343.88,158.51,178.1
Faeroe Islands,FRO,2000,0,0.08,0,0
Faeroe Islands,FRO,2001,0,0.08,0,0
Faeroe Islands,FRO,2002,0,0.1,0,0
Faeroe Islands,FRO,2003,0,0.08,0,0
Faeroe Islands,FRO,2004,0.01,0.09,0,0
Faeroe Islands,FRO,2005,0.01,0.1,0,0
Faeroe Islands,FRO,2006,0.01,0.1,0,0
Faeroe Islands,FRO,2007,0.02,0.1,0,0
Faeroe Islands,FRO,2008,0.01,0.09,0,0
Faeroe Islands,FRO,2009,0.02,0.09,0,0
Faeroe Islands,FRO,2010,0.01,0.07,0,0
Faeroe Islands,FRO,2011,0.01,0.09,0,0
Faeroe Islands,FRO,2012,0.01,0.1,0,0
Faeroe Islands,FRO,2013,0.02,0.09,0,0
Faeroe Islands,FRO,2014,0.04,0.12,0,0
Faeroe Islands,FRO,2015,0.06,0.13,0,0
Faeroe Islands,FRO,2016,0.05,0.1,0,0
Faeroe Islands,FRO,2017,0.06,0.11,0,0
Faeroe Islands,FRO,2018,0.06,0.11,0,0
Faeroe Islands,FRO,2019,0.06,0.1,0,0
Faeroe Islands,FRO,2020,0.06,0.11,0,0
Falkland Islands,FLK,2000,0,0,0,0
Falkland Islands,FLK,2001,0,0,0,0
Falkland Islands,FLK,2002,0,0,0,0
Falkland Islands,FLK,2003,0,0,0,0
Falkland Islands,FLK,2004,0,0,0,0
Falkland Islands,FLK,2005,0,0,0,0
Falkland Islands,FLK,2006,0,0,0,0
Falkland Islands,FLK,2007,0,0,0,0
Falkland Islands,FLK,2008,0,0,0,0
Falkland Islands,FLK,2009,0,0,0,0
Falkland Islands,FLK,2010,0,0,0,0
Falkland Islands,FLK,2011,0.01,0,0,0
Falkland Islands,FLK,2012,0.01,0,0,0
Falkland Islands,FLK,2013,0.01,0,0,0
Falkland Islands,FLK,2014,0.01,0,0,0
Falkland Islands,FLK,2015,0.01,0,0,0
Falkland Islands,FLK,2016,0.01,0,0,0
Falkland Islands,FLK,2017,0.01,0,0,0
Falkland Islands,FLK,2018,0.01,0,0,0
Falkland Islands,FLK,2019,0.01,0,0,0
Falkland Islands,FLK,2020,0.01,0,0,0
Fiji,FJI,2000,0,0.41,0,0.03
Fiji,FJI,2001,0,0.46,0,0.04
Fiji,FJI,2002,0,0.45,0,0.05
Fiji,FJI,2003,0,0.34,0,0.07
Fiji,FJI,2004,0,0.37,0,0.07
Fiji,FJI,2005,0,0.34,0,0.07
Fiji,FJI,2006,0,0.34,0,0.11
Fiji,FJI,2007,0.01,0.51,0,0.07
Fiji,FJI,2008,0.02,0.5,0,0.09
Fiji,FJI,2009,0.02,0.46,0,0.1
Fiji,FJI,2010,0.01,0.41,0,0.12
Fiji,FJI,2011,0,0.45,0,0.1
Fiji,FJI,2012,0.01,0.52,0,0.08
Fiji,FJI,2013,0,0.52,0,0.09
Fiji,FJI,2014,0,0.4,0,0.12
Fiji,FJI,2015,0.01,0.4,0,0.13
Fiji,FJI,2016,0,0.49,0.01,0.11
Fiji,FJI,2017,0,0.49,0.01,0.16
Fiji,FJI,2018,0,0.56,0.01,0.14
Fiji,FJI,2019,0,0.57,0.01,0.14
Fiji,FJI,2020,0,0.5,0.02,0.14
Finland,FIN,1965,0,9.354,0,0
Finland,FIN,1966,0,10.381,0,0
Finland,FIN,1967,0,11.629,0,0
Finland,FIN,1968,0,10.489,0,0
Finland,FIN,1969,0,8.745,0,0
Finland,FIN,1970,0,9.524,0,0
Finland,FIN,1971,0,10.681,0,0
Finland,FIN,1972,0,10.38,0,0
Finland,FIN,1973,0,10.58,0,0
Finland,FIN,1974,0,12.703,0,0
Finland,FIN,1975,0,12.209,0,0
Finland,FIN,1976,0,9.482,0,0
Finland,FIN,1977,0,12.182,0,0
Finland,FIN,1978,0,9.799,0,0
Finland,FIN,1979,0,10.871,0,0
Finland,FIN,1980,0,10.217,0,0
Finland,FIN,1981,0,13.655,0,0
Finland,FIN,1982,0,13.089,0,0
Finland,FIN,1983,0,13.581,0,0
Finland,FIN,1984,0,13.247,0,0
Finland,FIN,1985,0,12.334,0,0
Finland,FIN,1986,0,12.39,0,0
Finland,FIN,1987,0,13.796,0,0
Finland,FIN,1988,0,13.363,0,0
Finland,FIN,1989,0,13.03,0,0
Finland,FIN,1990,0,10.86,0,5.16
Finland,FIN,1991,0,13.2,0,5
Finland,FIN,1992,0,15.11,0,4.95
Finland,FIN,1993,0,13.48,0,5.96
Finland,FIN,1994,0.01,11.79,0,6.47
Finland,FIN,1995,0.01,12.93,0,6.61
Finland,FIN,1996,0.01,11.86,0,5.89
Finland,FIN,1997,0.02,12.24,0,7.89
Finland,FIN,1998,0.02,15.05,0,9.33
Finland,FIN,1999,0.05,12.78,0,8.36
Finland,FIN,2000,0.08,14.66,0,8.64
Finland,FIN,2001,0.07,13.2,0,8.27
Finland,FIN,2002,0.06,10.78,0,8.99
Finland,FIN,2003,0.09,9.59,0,9.38
Finland,FIN,2004,0.12,15.07,0,10.44
Finland,FIN,2005,0.17,13.78,0,9.51
Finland,FIN,2006,0.16,11.49,0,10.81
Finland,FIN,2007,0.19,14.18,0,9.95
Finland,FIN,2008,0.26,17.11,0,10.4
Finland,FIN,2009,0.28,12.69,0,8.73
Finland,FIN,2010,0.29,12.92,0,10.97
Finland,FIN,2011,0.48,12.45,0.01,11.24
Finland,FIN,2012,0.49,16.86,0.01,11.2
Finland,FIN,2013,0.77,12.84,0.01,12.01
Finland,FIN,2014,1.11,13.4,0.01,11.76
Finland,FIN,2015,2.33,16.77,0.01,11.42
Finland,FIN,2016,3.07,15.8,0.02,11.52
Finland,FIN,2017,4.8,14.77,0.05,11.86
Finland,FIN,2018,5.84,13.3,0.09,12.91
Finland,FIN,2019,6.02,12.42,0.15,13.29
Finland,FIN,2020,7.94,15.88,0.22,11.57
Finland,FIN,2021,8.19,15.7,0.28,13.54
France,FRA,1965,0,46.881,0,0
France,FRA,1966,0,52.208,0,0.39
France,FRA,1967,0,45.378,0,0.605
France,FRA,1968,0,50.423,0,0.926
France,FRA,1969,0,52.942,0,1.067
France,FRA,1970,0,56.681,0,1.37
France,FRA,1971,0,48.857,0,1.392
France,FRA,1972,0,48.831,0,1.515
France,FRA,1973,0,47.696,0,1.55
France,FRA,1974,0,56.23,0,1.577
France,FRA,1975,0,60.108,0,1.416
France,FRA,1976,0,48.565,0,1.333
France,FRA,1977,0,76.323,0,1.375
France,FRA,1978,0,68.36,0,1.418
France,FRA,1979,0,66.419,0,1.484
France,FRA,1980,0,69.527,0,1.471
France,FRA,1981,0,72.195,0,1.492
France,FRA,1982,0,70.575,0,1.527
France,FRA,1983,0,69.443,0,1.559
France,FRA,1984,0,65.69,0,1.622
France,FRA,1985,0,62.453,0,1.652
France,FRA,1986,0,63.011,0,1.663
France,FRA,1987,0,71.088,0,1.751
France,FRA,1988,0,77.117,0,1.773
France,FRA,1989,0,46.842,0,1.841
France,FRA,1990,0,53.87,0,1.91
France,FRA,1991,0,57.6,0,2.11
France,FRA,1992,0,68.96,0,2.14
France,FRA,1993,0,64.89,0,1.97
France,FRA,1994,0,78.79,0,2.16
France,FRA,1995,0,73.12,0,2.33
France,FRA,1996,0.01,66.04,0,2.42
France,FRA,1997,0.01,63.76,0,2.67
France,FRA,1998,0.02,62.09,0,2.65
France,FRA,1999,0.04,72.51,0,2.85
France,FRA,2000,0.05,66.36,0.01,2.99
France,FRA,2001,0.13,74.27,0.01,3.33
France,FRA,2002,0.27,60.4,0.01,3.53
France,FRA,2003,0.39,58.94,0.01,3.72
France,FRA,2004,0.59,59.55,0.01,3.78
France,FRA,2005,0.96,51.48,0.01,3.87
France,FRA,2006,2.18,56.3,0.01,3.84
France,FRA,2007,4.07,57.6,0.02,4.22
France,FRA,2008,5.69,63.65,0.04,4.44
France,FRA,2009,7.91,56.99,0.17,4.58
France,FRA,2010,9.94,62.71,0.62,4.92
France,FRA,2011,12.37,45.74,2.33,5.58
France,FRA,2012,15.18,59.83,4.43,5.81
France,FRA,2013,16.13,71.92,5.19,6.18
France,FRA,2014,17.32,63.77,6.39,6.55
France,FRA,2015,21.42,55.56,7.75,7.11
France,FRA,2016,21.38,60.84,8.66,8.12
France,FRA,2017,24.61,50,9.59,8.43
France,FRA,2018,28.6,65.11,10.89,8.99
France,FRA,2019,34.79,56.91,12.23,9.25
France,FRA,2020,39.79,62.06,13.4,9.46
France,FRA,2021,36.65,59.49,14.66,9.66
French Guiana,GUF,2000,0,0,0,0
French Guiana,GUF,2001,0,0.53,0,0
French Guiana,GUF,2002,0,0.55,0,0
French Guiana,GUF,2003,0,0.57,0,0
French Guiana,GUF,2004,0,0.59,0,0
French Guiana,GUF,2005,0,0.62,0,0
French Guiana,GUF,2006,0,0.64,0,0
French Guiana,GUF,2007,0,0.66,0,0
French Guiana,GUF,2008,0,0.69,0,0
French Guiana,GUF,2009,0,0.71,0,0
French Guiana,GUF,2010,0,0.74,0,0.01
French Guiana,GUF,2011,0,0.65,0.04,0.01
French Guiana,GUF,2012,0,0.56,0.05,0
French Guiana,GUF,2013,0,0.49,0.04,0.01
French Guiana,GUF,2014,0,0.5,0.05,0
French Guiana,GUF,2015,0,0.49,0.05,0
French Guiana,GUF,2016,0,0.44,0.05,0
French Guiana,GUF,2017,0,0.56,0.05,0
French Guiana,GUF,2018,0,0.54,0.05,0
French Guiana,GUF,2019,0,0.44,0.05,0.01
French Guiana,GUF,2020,0,0.44,0.05,0.01
French Polynesia,PYF,2000,0,0.12,0,0
French Polynesia,PYF,2001,0,0.1,0,0
French Polynesia,PYF,2002,0,0.13,0,0
French Polynesia,PYF,2003,0,0.15,0,0
French Polynesia,PYF,2004,0,0.18,0,0
French Polynesia,PYF,2005,0,0.18,0,0
French Polynesia,PYF,2006,0,0.2,0,0
French Polynesia,PYF,2007,0,0.22,0,0
French Polynesia,PYF,2008,0,0.21,0,0
French Polynesia,PYF,2009,0,0.21,0,0
French Polynesia,PYF,2010,0,0.27,0,0
French Polynesia,PYF,2011,0,0.22,0.01,0
French Polynesia,PYF,2012,0,0.2,0.02,0
French Polynesia,PYF,2013,0,0.15,0.02,0
French Polynesia,PYF,2014,0,0.17,0.03,0
French Polynesia,PYF,2015,0,0.17,0.03,0
French Polynesia,PYF,2016,0,0.18,0.03,0
French Polynesia,PYF,2017,0,0.18,0.04,0
French Polynesia,PYF,2018,0,0.16,0.04,0
French Polynesia,PYF,2019,0,0.18,0.04,0
French Polynesia,PYF,2020,0,0.18,0.04,0
G20,,2000,30.52,1955.07,1.05,190.73
G20,,2001,37.24,1910.5,1.32,184.63
G20,,2002,51,1928.52,1.66,198.58
