external_ref,status,source,chargeback
CwvRI98kAGbxISeewg76B,TRUE,GLOBALPAY,FALSE
cx_Yz4SiaNwFwKFxwmlRL,TRUE,GLOBALPAY,FALSE
cxA0mmqaGcNh6aKqNlrIX,TRUE,GLOBALPAY,FALSE
CxfC1zdghQssPe6ypSCFc,TRUE,GLOBALPAY,FALSE
cXj_aHOkic2zfj4OoamJi,TRUE,GLOBALPAY,FALSE
CxLMUhLTd32hXmGIchA5H,TRUE,GLOBALPAY,FALSE
cXpH06tjGyEndwZSfz5BD,TRUE,GLOBALPAY,FALSE
cXQwPBx1TwMJ_Y5CO4nHr,TRUE,GLOBALPAY,FALSE
CYJUzLT8OmXfotUvBPwCG,TRUE,GLOBALPAY,FALSE
cYlOtuWs81CK-dDxOPfIv,TRUE,GLOBALPAY,FALSE
cYo7_WCy4IltC76ijbHoT,TRUE,GLOBALPAY,FALSE
CySJPhPhAzfSy52m9BDmM,TRUE,GLOBALPAY,FALSE
CYzWSlYjPaVyAM0wIdrZ-,TRUE,GLOBALPAY,FALSE
cZ2uI-vo63eMJj8_IRWyv,TRUE,GLOBALPAY,FALSE
cZ97MPzobD5AqNxJOtYsF,TRUE,GLOBALPAY,FALSE
cZDNvYQU8_ENomnFOFZcl,TRUE,GLOBALPAY,FALSE
CZkYBMFT20WG0nff_x6ut,TRUE,GLOBALPAY,FALSE
czS48P30CFMYDckg3W7nN,TRUE,GLOBALPAY,TRUE
czY3Nhf5K5mJKpA2F9yrS,TRUE,GLOBALPAY,FALSE
d_8kFlsNeb13NUnjUeH1T,TRUE,GLOBALPAY,FALSE
D_EF2k8CTCL-2lNtVLO6j,TRUE,GLOBALPAY,FALSE
D_LrBQUYBXUKHMmKTfz-8,TRUE,GLOBALPAY,FALSE
D-BxkRIDxvkmrkfVTINSq,TRUE,GLOBALPAY,FALSE
d-NFxOyhzLSjBANhl4rd9,TRUE,GLOBALPAY,FALSE
D-Nn7AYFgWRMBARUVmzqF,TRUE,GLOBALPAY,FALSE
D05t4-_yRanmdkNPfs_J3,TRUE,GLOBALPAY,FALSE
d27up3PV0DfUvCg4ArpwY,TRUE,GLOBALPAY,FALSE
D2DLc9NEDyRdyMTp62aQT,TRUE,GLOBALPAY,FALSE
D2w_LE_USCsood7In0Zas,TRUE,GLOBALPAY,FALSE
d3iFEs_myTtZu6SCOZCpa,TRUE,GLOBALPAY,FALSE
D3iRth1ycadzQs2tfi0sB,TRUE,GLOBALPAY,FALSE
d3XHS9zgH1WdRzvG5oJTs,TRUE,GLOBALPAY,FALSE
d5BXfGxY92U41VFNUA4d4,TRUE,GLOBALPAY,FALSE
D5tx4dqHK8tQcBcumLCRM,TRUE,GLOBALPAY,TRUE
D5uWBa5G_L27OTvVu4qt7,TRUE,GLOBALPAY,FALSE
D61ixbRjgBkc6_QxnqdXm,TRUE,GLOBALPAY,FALSE
d676rW95fMDkNnVSwOHX9,TRUE,GLOBALPAY,TRUE
d74ehT2FE4aQl94qkKYfb,TRUE,GLOBALPAY,FALSE
D7AJ_MwGWYC-WXo4Urqzn,TRUE,GLOBALPAY,FALSE
D7Mfk5E6ROMTHPnDZLK8U,TRUE,GLOBALPAY,FALSE
D84C234jmlRizLTNo9AHY,TRUE,GLOBALPAY,FALSE
D8s0D1AlRI99f_QXScBF2,TRUE,GLOBALPAY,FALSE
dA8fM5iCFVxHoKjYUboQ_,TRUE,GLOBALPAY,FALSE
DapbLb80PavLYeylsQq5T,TRUE,GLOBALPAY,FALSE
dbaMOE0sm3Bh3A-hjC6Kq,TRUE,GLOBALPAY,FALSE
dBfsK_5xkEt6oIiQR5NY8,TRUE,GLOBALPAY,FALSE
dbge3eeSdBxDPNIRCGtvR,TRUE,GLOBALPAY,FALSE
DBTEjbVzoN5xPXzdwcMcU,TRUE,GLOBALPAY,TRUE
dcBHGBW1TSCDvrAvrjoRf,TRUE,GLOBALPAY,FALSE
DCg9UobyJlY2LxMRxDTvB,TRUE,GLOBALPAY,FALSE
DCMWIU9eixL40bt_ehNlF,TRUE,GLOBALPAY,FALSE
dd9B9B1iHNYdRgncV0F8f,TRUE,GLOBALPAY,FALSE
DDpTFU8Sbr--VtBHbL9Vj,TRUE,GLOBALPAY,FALSE
Dejm3WYRCsqxgfoV43_wH,TRUE,GLOBALPAY,FALSE
DfB0bxqgKMc8KgqeMqtB3,TRUE,GLOBALPAY,FALSE
DFblF8616NmakcmKCnQGf,TRUE,GLOBALPAY,FALSE
dfcSDCxEKXsYVraH1Tmph,TRUE,GLOBALPAY,FALSE
DfQvgRcfUnbZrgLlNGuni,TRUE,GLOBALPAY,FALSE
dg-QYjglynS7GDVuH61Gu,TRUE,GLOBALPAY,FALSE
Dg0q74QIAX12tSNpAtvsT,TRUE,GLOBALPAY,FALSE
dG9ElOO2TbJDqH-rsT1Tm,TRUE,GLOBALPAY,FALSE
dGaR29bQ40DGvv1sOzC3j,TRUE,GLOBALPAY,FALSE
DGd-FPt3W3eVgVzV5xTRr,TRUE,GLOBALPAY,FALSE
DgiK1CGWAFsI7xFQQcnao,TRUE,GLOBALPAY,TRUE
DGLX-IPOlsduzQa1LxbYn,TRUE,GLOBALPAY,FALSE
DGQKibkNpyrzbgEZstAq1,TRUE,GLOBALPAY,FALSE
dH0h2OCAGDg4UZ6h0ElgC,TRUE,GLOBALPAY,FALSE
dHDCg34d86bsuXfKhPP60,TRUE,GLOBALPAY,FALSE
DhotCgX8rrtxr_xT_YWJx,TRUE,GLOBALPAY,FALSE
dHwX-ftczqkZzp5xTVvTd,TRUE,GLOBALPAY,FALSE
dHWZk8d0Sxf37CB15vjjT,TRUE,GLOBALPAY,FALSE
DiQLyMRdjUt98HEn8NVyR,TRUE,GLOBALPAY,FALSE
DIsQQMafELBA_KS-DWQZt,TRUE,GLOBALPAY,FALSE
dJapwrwleqpZ83JeXvouu,TRUE,GLOBALPAY,FALSE
djqU0qIkO8hkgjwmqYr6B,TRUE,GLOBALPAY,FALSE
dJSjqHycTPZXWO_ujIvpJ,TRUE,GLOBALPAY,FALSE
DjWbEpOa0lOgUQ9xcSwkL,TRUE,GLOBALPAY,FALSE
djYw67A5RktcDk89scRdl,TRUE,GLOBALPAY,FALSE
DkBkhW92rdzzGiiEqcbGJ,TRUE,GLOBALPAY,FALSE
dkDIu-enHdqC7h21ygj3x,TRUE,GLOBALPAY,FALSE
DkGCnvuDPZqyH9XqCfRAy,TRUE,GLOBALPAY,FALSE
DkHq1oy4u8OAqxFHvjGU9,TRUE,GLOBALPAY,FALSE
dkUblYeq64cMVXkav9XXC,TRUE,GLOBALPAY,FALSE
Dlrg0QimkcuoEOjQbWyLL,TRUE,GLOBALPAY,FALSE
dLuZVfZwQI8V7qb90MHO4,TRUE,GLOBALPAY,FALSE
dlVjZMYPvkJO5JTJL83U4,TRUE,GLOBALPAY,FALSE
DLYotoMQbWm5jbORhVTrJ,TRUE,GLOBALPAY,FALSE
DM-c0DbwuYISELNE1OeEN,TRUE,GLOBALPAY,FALSE
DMdsTRqTDwVV-hPTRx5-I,TRUE,GLOBALPAY,FALSE
dMJperU_ZwsLU6xnHhcsh,TRUE,GLOBALPAY,TRUE
dmn9iMGHHfP2R2kqk_xvQ,TRUE,GLOBALPAY,FALSE
DMnTE4XwWzhcWHkZPSHHG,TRUE,GLOBALPAY,FALSE
DmQyXYhid18oJiWpsXSZb,TRUE,GLOBALPAY,FALSE
DMR-kJhr-qTt577fUqMDw,TRUE,GLOBALPAY,FALSE
dmVE3EZVtRwOFDvHMK_z_,TRUE,GLOBALPAY,FALSE
DN7x18OfdMRAgNbJB0blg,TRUE,GLOBALPAY,FALSE
DnE16413nx-2CqvqWYguo,TRUE,GLOBALPAY,FALSE
dnimts0N_5y_ms0hJfJsH,TRUE,GLOBALPAY,FALSE
DnmDBkXQa2NIGZ3BQ6dVe,TRUE,GLOBALPAY,FALSE
DnxedA2IlS0LkbUUWcCvd,TRUE,GLOBALPAY,FALSE
dNYxy2Y5lX9g8JiqcXZCC,TRUE,GLOBALPAY,FALSE
DNYYa6bgtLNRQvf4QvqrG,TRUE,GLOBALPAY,FALSE
DOgjanHrkMbe4-rrskPJR,TRUE,GLOBALPAY,FALSE
DOIHYb5tt40PvIrbUJtYz,TRUE,GLOBALPAY,FALSE
DoyVQ9Y0IMdhWePSeEkHL,TRUE,GLOBALPAY,FALSE
DP26LhZampG_c76h6oMEr,TRUE,GLOBALPAY,FALSE
DpoP04NQ9-y1LHfz2drAt,TRUE,GLOBALPAY,FALSE
dPQMR0mFhvmiIfxfLuFSR,TRUE,GLOBALPAY,FALSE
DPrbqaophHLXDssFxCvEp,TRUE,GLOBALPAY,FALSE
Dpv419BvrFPfWppWdhqby,TRUE,GLOBALPAY,FALSE
dQaGwfhIWJFt7GCXrbFzb,TRUE,GLOBALPAY,FALSE
dqG6CEgWcsPuDk1Thu_yQ,TRUE,GLOBALPAY,FALSE
dqlZG2CbrKdebaNF_MNSJ,TRUE,GLOBALPAY,FALSE
DQQQpKL_2l_FFSVojGuFh,TRUE,GLOBALPAY,FALSE
dr7CIIefn8VzkAg5Km7Vb,TRUE,GLOBALPAY,FALSE
dr93dMbb8x_v4gqvNu39r,TRUE,GLOBALPAY,FALSE
dRLKfCi1udZPBHSmjnPox,TRUE,GLOBALPAY,FALSE
DRO6XQW7alP38y-r7x_0k,TRUE,GLOBALPAY,FALSE
Drt8RcsOL8YxhISHvov0G,TRUE,GLOBALPAY,FALSE
Ds13K0ZO8SsQ9XbM0IdEE,TRUE,GLOBALPAY,FALSE
DSBLAqkvD1WJ2FHXcXpRq,TRUE,GLOBALPAY,FALSE
dSBXvuI4JWDaBHOaaNNbE,TRUE,GLOBALPAY,FALSE
DScFjkgE2YHsZOv9_V6m_,TRUE,GLOBALPAY,TRUE
DsDgZNj3k1niWQHEpTW0N,TRUE,GLOBALPAY,FALSE
DslfULGpNAd0JNF421mTw,TRUE,GLOBALPAY,FALSE
DSNGIjlxx6_k8SDivIZOr,TRUE,GLOBALPAY,FALSE
DSO2YYx85WaD0cenTrzmQ,TRUE,GLOBALPAY,FALSE
dTC6xxVvP4wI-kk7N4zmM,TRUE,GLOBALPAY,FALSE
dtFXNXAp2Le4mvaY4CW2-,TRUE,GLOBALPAY,FALSE
dtkjpTd9R6-hh_GqWEbI9,TRUE,GLOBALPAY,FALSE
dtZsxAi3VEHYs5xU8lXMV,TRUE,GLOBALPAY,FALSE
dUcTMO0qstqkz7wXfOP-x,TRUE,GLOBALPAY,FALSE
dUHIuy_ToIPG5inLvA_V9,TRUE,GLOBALPAY,FALSE
duqfiMkXwsdrT7cQhaXKz,TRUE,GLOBALPAY,FALSE
DuVcPTLlIy6PPzomXnYgg,TRUE,GLOBALPAY,FALSE
DUWXAqAB-h-TyPik-zc73,TRUE,GLOBALPAY,FALSE
dv9DY9i31B3ANVwdgZwHm,TRUE,GLOBALPAY,FALSE
dvEVv5bGA3p0lZPHBoEOw,TRUE,GLOBALPAY,FALSE
dVgOItraDtiqGorBc-9Vs,TRUE,GLOBALPAY,FALSE
dvL5IwxkGDl00DXA1kRD-,TRUE,GLOBALPAY,FALSE
DvOTLr56RX_ylU_Z_VsEZ,TRUE,GLOBALPAY,FALSE
dVSliaiAOVCiioANuMq-X,TRUE,GLOBALPAY,FALSE
DwGzosBRnLs1qptaOtsup,TRUE,GLOBALPAY,FALSE
DwWc0kZrHoG12L2rjNofF,TRUE,GLOBALPAY,FALSE
DX0kjPQEdTHfsYzseXjgb,TRUE,GLOBALPAY,FALSE
dxFb9sATuY0NT_Y953kNq,TRUE,GLOBALPAY,FALSE
DXLKaxNMlh6oCzxEgr2es,TRUE,GLOBALPAY,FALSE
DxWE4IaJ3DiayT6XGK2mb,TRUE,GLOBALPAY,FALSE
dYFf1xzBae1o0Vmr4R45I,TRUE,GLOBALPAY,FALSE
dyqLSjh7OQaT0okR_AtuF,TRUE,GLOBALPAY,FALSE
DyW8tkIcmcND1_ubPCRyV,TRUE,GLOBALPAY,FALSE
DYYijvzMcGazk9-vnBN9Y,TRUE,GLOBALPAY,FALSE
DzaZ0MyFAs791IQUiUZ9C,TRUE,GLOBALPAY,FALSE
DzHnm2DOmIS6f8N6t75Tc,TRUE,GLOBALPAY,FALSE
DZT59ekxOn1vrqqYY14mV,TRUE,GLOBALPAY,FALSE
E_ao5nwFowxPdWmQU5acl,TRUE,GLOBALPAY,FALSE
e-krCYZFf2i-KxiGKDGxf,TRUE,GLOBALPAY,FALSE
e-W33jCWKv86b1juuIJ0T,TRUE,GLOBALPAY,FALSE
E-xJ2PPooahGWowCvsX1r,TRUE,GLOBALPAY,FALSE
e04PDbuBoSRy6TX4bSlLF,TRUE,GLOBALPAY,FALSE
E08O3UDoCVB0T_9rhU-rd,TRUE,GLOBALPAY,FALSE
E0vKG3UarUZvf0ghwHPru,TRUE,GLOBALPAY,FALSE
E18lQZhON90RxGF2YCx6L,TRUE,GLOBALPAY,FALSE
E1fRXNfvl6Nlojb5XU08n,TRUE,GLOBALPAY,TRUE
e1n-Q_z_lJIvteBGe0Sj2,TRUE,GLOBALPAY,FALSE
E1pi2gT_7eBYb8XLZClDl,TRUE,GLOBALPAY,FALSE
E1TkP5kCQhllnBMr1YuA1,TRUE,GLOBALPAY,FALSE
E226WxgmOTZmkcMDVQv57,TRUE,GLOBALPAY,TRUE
e2q2ygAkbFrEjMUBRNEEk,TRUE,GLOBALPAY,FALSE
E2RyTPq_y_wFsz23Uli4Q,TRUE,GLOBALPAY,FALSE
E2w6FtOq_0GLtbh83fZU5,TRUE,GLOBALPAY,FALSE
E3mroa_bd0ursrYcE3XOf,TRUE,GLOBALPAY,FALSE
e3tGRu-2D463GneK8rbA2,TRUE,GLOBALPAY,FALSE
E47GTJYN--sHCV1ZGz_KM,TRUE,GLOBALPAY,FALSE
E4A38VSsxjgOx30bI_dl2,TRUE,GLOBALPAY,FALSE
e4HBy--HNUYr4eTdP161Y,TRUE,GLOBALPAY,FALSE
e4PwNXLeue6Q0aZrs5QRV,TRUE,GLOBALPAY,FALSE
E4T-2Gs9PUdEOahoa9lOb,TRUE,GLOBALPAY,FALSE
e5-C6jtH4EToxHnX0caYw,TRUE,GLOBALPAY,FALSE
E65q1lxvkP0ra73F0swdQ,TRUE,GLOBALPAY,FALSE
e6v2AramnvYMr9kGhUDyP,TRUE,GLOBALPAY,FALSE
e6WvjzlqPIClIPKvU7z7L,TRUE,GLOBALPAY,FALSE
e7cHtUinIkLtw6M0gM3Jd,TRUE,GLOBALPAY,FALSE
e7IAxtH3ZGEP9ZC7jWJ0s,TRUE,GLOBALPAY,FALSE
E7Oxqf9RWGSs60rC_uDA1,TRUE,GLOBALPAY,FALSE
E8z2OHECvVOkqWHJz2ixb,TRUE,GLOBALPAY,FALSE
e9BsZ-KhocEbHs2LI5H9c,TRUE,GLOBALPAY,FALSE
E9reWxAo__fgAT7F8PO1d,TRUE,GLOBALPAY,FALSE
eAo8Ft434Og1jqUIW1UB-,TRUE,GLOBALPAY,FALSE
eas3N9lx-P1H6GfOTNpvR,TRUE,GLOBALPAY,FALSE
eASmK2N3aNN4XIv6ch5YS,TRUE,GLOBALPAY,TRUE
easPsMTYsHag7Vm8k6hr3,TRUE,GLOBALPAY,FALSE
eAxMpEdpIiLNOqoYTXykw,TRUE,GLOBALPAY,FALSE
EaXp06RNfhyh7HJju6XEs,TRUE,GLOBALPAY,FALSE
eBdExh6PkUO-3cl2cn5mS,TRUE,GLOBALPAY,FALSE
EbyFDxlM4J4eD3i6pEpYr,TRUE,GLOBALPAY,FALSE
eCeFKa-oEAHxZz09ARpWN,TRUE,GLOBALPAY,FALSE
ECNEIP1_5V5EXQLBiUjOu,TRUE,GLOBALPAY,FALSE
EcNnKUEQym8ixnNDcyaA2,TRUE,GLOBALPAY,FALSE
eD-ozKJu9KfS-FQAcW-Li,TRUE,GLOBALPAY,FALSE
EdGhT9RP_kIqYiDq4s-Qo,TRUE,GLOBALPAY,FALSE
EdK6iW8vLWZxslZ1QZcv8,TRUE,GLOBALPAY,FALSE
ednIx9bJXiNmI-kCJb0dS,TRUE,GLOBALPAY,FALSE
EDV9xtZN2xRq0Gx0aE940,TRUE,GLOBALPAY,FALSE
edXQztLu-DehyYaZwP-Vu,TRUE,GLOBALPAY,FALSE
EE0ZkJwjWEHtIJIBlYoHY,TRUE,GLOBALPAY,FALSE
eekyWervTchhfOvDrNETl,TRUE,GLOBALPAY,FALSE
EelxLiexFRj656IUX06m9,TRUE,GLOBALPAY,FALSE
EeTrn8fTQ6W5xn6DEA-Rl,TRUE,GLOBALPAY,FALSE
efcA1O3OwDR_6A4uc-rYR,TRUE,GLOBALPAY,FALSE
EFdCz2y1fcF0oTYKTzTNw,TRUE,GLOBALPAY,FALSE
EFfhMAKLRJOuhf-fiy6Gk,TRUE,GLOBALPAY,FALSE
EFLSpOH1wbi1SFZdybL-U,TRUE,GLOBALPAY,FALSE
EFM5sjKJYEMTMECh_GpYe,TRUE,GLOBALPAY,FALSE
Efn1-fPP8TIhW4MkxkcRG,TRUE,GLOBALPAY,TRUE
EfPlOlF-3R81YTsUKfgkX,TRUE,GLOBALPAY,FALSE
eG7uQelQM5zVD-4kHsONa,TRUE,GLOBALPAY,FALSE
egu0Ul2NlAp7XUeFl1w_M,TRUE,GLOBALPAY,FALSE
EHJj9z8Z8ixjhUsJ1ahfD,TRUE,GLOBALPAY,FALSE
EifJi-80OMG8_hmkDjG4s,TRUE,GLOBALPAY,FALSE
eJ8j2lBlSGWDxvlw_RJLn,TRUE,GLOBALPAY,FALSE
eJDE9ALiuE5XeZt0xcYg1,TRUE,GLOBALPAY,TRUE
EjFTXIOD2jdwgZ_xLhl6c,TRUE,GLOBALPAY,TRUE
ejI_nhorJV-89A2jIakh5,TRUE,GLOBALPAY,FALSE
eJv1Q9CUR21Sulgb3EIaq,TRUE,GLOBALPAY,TRUE
EkcrO7h57UlVYlLqBBE_8,TRUE,GLOBALPAY,FALSE
ekECeJZKq5Wiik2Nd7Jue,TRUE,GLOBALPAY,FALSE
EkmNLvWBkK4kx1jzmWRsk,TRUE,GLOBALPAY,TRUE
EkNszJHQtogwBta1YRGG_,TRUE,GLOBALPAY,FALSE
EkTv2UT3BfzDAWDjUd0Vd,TRUE,GLOBALPAY,FALSE
EKVRF5ZkM9BKtf2b5qAmX,TRUE,GLOBALPAY,FALSE
el4o0Bb93xiGMreYFYHuX,TRUE,GLOBALPAY,FALSE
eL9EQizz-INrWbfvi7XQL,TRUE,GLOBALPAY,FALSE
eLbO_ygzszuRrMMgxOHnj,TRUE,GLOBALPAY,FALSE
Elusx5zHFBkTgpOv3ahKn,TRUE,GLOBALPAY,FALSE
ELVL2J_pIxCpejEfCQsz6,TRUE,GLOBALPAY,FALSE
EmcMHUjcvS0RAJ7a02KPz,TRUE,GLOBALPAY,FALSE
EmFQfheUjABGV1tuO_wQU,TRUE,GLOBALPAY,FALSE
EmjeXgEoQC13UyBtIgUl3,TRUE,GLOBALPAY,FALSE
emrE1M8QSVgSW8qFlJPJ-,TRUE,GLOBALPAY,FALSE
eNaoRSAVQlr7FkmYLqZPj,TRUE,GLOBALPAY,FALSE
enhDnlrnvNyPtoCKm2VMB,TRUE,GLOBALPAY,TRUE
ENjSDMliYOlI4gdb-rTLj,TRUE,GLOBALPAY,FALSE
ENP5_caI_R3p34w7Sf7A-,TRUE,GLOBALPAY,FALSE
EnRV0HUKjuE-H4pH_jkLu,TRUE,GLOBALPAY,FALSE
EOGa-06i_sRd8S2j4eiwK,TRUE,GLOBALPAY,FALSE
eoJCFi5OMRek4HcGE036i,TRUE,GLOBALPAY,FALSE
EOJlYlnncjw3o01TUMpcy,TRUE,GLOBALPAY,FALSE
EOM17yg9bmSLIBqAsM12s,TRUE,GLOBALPAY,FALSE
EoWPRUmizDOtnSCDyFhr8,TRUE,GLOBALPAY,FALSE
EP9lPk0U7-fG5ktHZXGGT,TRUE,GLOBALPAY,FALSE
EP9vcj8u1HmGb8iVXGXPm,TRUE,GLOBALPAY,TRUE
ePA3ghzcXCBeWNTzB28Tc,TRUE,GLOBALPAY,FALSE
epCbAifb-i9vxYAcyBLN-,TRUE,GLOBALPAY,FALSE
EpFefmM8RIZaAYiIBtjJD,TRUE,GLOBALPAY,FALSE
eptx-9z-vDDnE9g_fUa_4,TRUE,GLOBALPAY,FALSE
ePwxoahFDnL_DxWLtBVlQ,TRUE,GLOBALPAY,FALSE
eq4nQIhOSAkn3suxpJiWH,TRUE,GLOBALPAY,FALSE
Eq5OJ4GXjDHgBEzDbQtTR,TRUE,GLOBALPAY,FALSE
eQDGVy_OCSOMsB57EIXhE,TRUE,GLOBALPAY,FALSE
EqpwvIiR17kZgIqQ0kvgL,TRUE,GLOBALPAY,FALSE
eqrg-iiy5pixAW-r4IKa7,TRUE,GLOBALPAY,FALSE
ER0AC0o0kTaqv927ItKrw,TRUE,GLOBALPAY,FALSE
ERxUyyreH8ij-5I7FDZDV,TRUE,GLOBALPAY,FALSE
ERYV0zHMLq3YBTLaTaL5M,TRUE,GLOBALPAY,FALSE
ErzdUlLY3hMzf0twoqMam,TRUE,GLOBALPAY,FALSE
eScbbCyzm0cyyr1XHUcPC,TRUE,GLOBALPAY,FALSE
eSKIbL5eBBtxEywia2Vio,TRUE,GLOBALPAY,FALSE
esL6KdfCONAPXs3fhax4U,TRUE,GLOBALPAY,FALSE
ESS0CRwT37RpwFu62Eb1A,TRUE,GLOBALPAY,FALSE
ETA7jZZe2HnSv3gJJTzXT,TRUE,GLOBALPAY,FALSE
ETgcafeV3eAksry_6-WLP,TRUE,GLOBALPAY,FALSE
eTIriWSY2c6Nl5vqtYymy,TRUE,GLOBALPAY,FALSE
eU_lD6LBm6kRPy0bCxmK6,TRUE,GLOBALPAY,FALSE
EUanJ4BK4djX-y9qwfQnt,TRUE,GLOBALPAY,FALSE
eUFOyiFCqt4mlYzgKhtm1,TRUE,GLOBALPAY,FALSE
EUMI312ue9ggq_shSoceb,TRUE,GLOBALPAY,FALSE
eVSeVKeDazUHBR7YsLc4B,TRUE,GLOBALPAY,FALSE
EWcbOO5G8EghHtuLmLXeH,TRUE,GLOBALPAY,FALSE
ewen-OJ3xIKs39Dd_RT41,TRUE,GLOBALPAY,FALSE
EWFotiTwaBrFAvKQL8d6Q,TRUE,GLOBALPAY,FALSE
eWl70-W1URZrw2JieaFep,TRUE,GLOBALPAY,FALSE
EWMGcokQ81EYiEmOAMMw3,TRUE,GLOBALPAY,FALSE
eWZbcxc76Gnd4v3DEEg3x,TRUE,GLOBALPAY,FALSE
ex29VPEJj8KqiwAHIOH1d,TRUE,GLOBALPAY,FALSE
EXAJYJxyLq8kFcDfNSekO,TRUE,GLOBALPAY,FALSE
ExKbZVp69OC48tQdCJmMt,TRUE,GLOBALPAY,FALSE
eY0DiNKr8Eg0kFHhhi2FU,TRUE,GLOBALPAY,FALSE
EYSL4VreF7VOVH-tsTdBF,TRUE,GLOBALPAY,FALSE
eyu-zlCg3zVacGo_x4zbE,TRUE,GLOBALPAY,FALSE
eYzDZyxVQtKka2A4gJYKz,TRUE,GLOBALPAY,FALSE
f__lEW0iGLxnZhcWn-BHW,TRUE,GLOBALPAY,FALSE
f_AFfi64BatkFFbpbLdhW,TRUE,GLOBALPAY,FALSE
f_CCYHQ38xo7jzWHuQhd5,TRUE,GLOBALPAY,FALSE
f_lv1hlNhqjcPK1K9_ghK,TRUE,GLOBALPAY,FALSE
F_RcukX-wJ4jjc0vCbWbf,TRUE,GLOBALPAY,FALSE
F-EKJkYgpo3nqY6ibXETA,TRUE,GLOBALPAY,FALSE
F-VQiCalPiMpevSr9Lvkb,TRUE,GLOBALPAY,FALSE
F0CcptceHjor7g3qcPymS,TRUE,GLOBALPAY,FALSE
F0tmRoqcryCamoH9T1gOJ,TRUE,GLOBALPAY,FALSE
F13Vc4kGmD6Gdd2wQ02EN,TRUE,GLOBALPAY,FALSE
f1eNz_rRYut2lmbSLZjaI,TRUE,GLOBALPAY,FALSE
f2jBuPGaossRfX0i4Fh1p,TRUE,GLOBALPAY,FALSE
f2k22IZ7iyVFF9A7Sg3p5,TRUE,GLOBALPAY,FALSE
f2mg1O0dHJ7Tz-nLlT8yT,TRUE,GLOBALPAY,FALSE
f2URvDZzzla_9mIvvoYJu,TRUE,GLOBALPAY,FALSE
f2zBJJSvp-zHwzRU97ODd,TRUE,GLOBALPAY,TRUE
f2ZQqtMquxUiFyJ-V0WTA,TRUE,GLOBALPAY,FALSE
F36uFEGXuZ4dtvHHH6eol,TRUE,GLOBALPAY,FALSE
f3HFG7ahP-CAaNDPTfHCx,TRUE,GLOBALPAY,FALSE
F3Mh0LMY-mJrVP77UpCNY,TRUE,GLOBALPAY,FALSE
F3NumyrteMRXlR7TIIO6X,TRUE,GLOBALPAY,FALSE
F3roLYbGRA_cEkPZb-qO8,TRUE,GLOBALPAY,FALSE
f55E5baJP4shsuFsP-C5F,TRUE,GLOBALPAY,FALSE
f5aaoE2FyK2pkPx7Ot1Lz,TRUE,GLOBALPAY,FALSE
F5c_uuwpFlV89c16bbj9C,TRUE,GLOBALPAY,FALSE
F5ibBco1zrnACs5WSCkVB,TRUE,GLOBALPAY,FALSE
F64mbD8z1togpZ1eZzofo,TRUE,GLOBALPAY,FALSE
f688wLmRr93t30JnA5tlX,TRUE,GLOBALPAY,FALSE
f6eAg5ky5tTO3dpileA8P,TRUE,GLOBALPAY,FALSE
f7HfZxNRW6iCf6T78pI7D,TRUE,GLOBALPAY,FALSE
f7jh7yzmDVtxyF-T7zGb5,TRUE,GLOBALPAY,FALSE
f7LrbaBK-Rog8KynlvCzf,TRUE,GLOBALPAY,FALSE
F7WXHrv98tb1Tuc75MQWy,TRUE,GLOBALPAY,FALSE
f8d5-PjuU07NAnELbqyth,TRUE,GLOBALPAY,FALSE
F8nP64cHfBs1qlMxpUtk9,TRUE,GLOBALPAY,TRUE
F9DOK81jVKpKC3xMlr0TJ,TRUE,GLOBALPAY,FALSE
f9mMWcl3RLPf7jmINOPgV,TRUE,GLOBALPAY,FALSE
f9nBVJDUvWiULDbU14Heu,TRUE,GLOBALPAY,FALSE
F9Osgf5Md6mstQJviJgK4,TRUE,GLOBALPAY,FALSE
f9Tk_te_n0BcJIaw9rJSt,TRUE,GLOBALPAY,FALSE
F9U4eoSIcSMPQrksqy_U2,TRUE,GLOBALPAY,FALSE
FA0gLLeJXDmDIyotEKxwU,TRUE,GLOBALPAY,FALSE
fA6CAo2bRaEY4sTZzy4Iw,TRUE,GLOBALPAY,FALSE
fA9r307LwEgN47fJEfT4s,TRUE,GLOBALPAY,FALSE
faAWX9f1Sn6ebccmzNXcV,TRUE,GLOBALPAY,FALSE
FaS3XdDj9gWVQZPjNdusE,TRUE,GLOBALPAY,FALSE
Fb1Mn0bg2B_5qJn9dERCz,TRUE,GLOBALPAY,FALSE
FBBGBjeOTMhETW_8XsG5K,TRUE,GLOBALPAY,FALSE
fbEdG-2lpVN9sdX33XewB,TRUE,GLOBALPAY,FALSE
FbhHEFtH7r7yTvh-6n9dZ,TRUE,GLOBALPAY,FALSE
fbHVY8Ddw-b-5fL00DK9w,TRUE,GLOBALPAY,FALSE
fBPo4AU4u4MKrm7bNyA3w,TRUE,GLOBALPAY,FALSE
fbrAsWps0XGM9Gsr-iLob,TRUE,GLOBALPAY,FALSE
fbuVmDGmOWjqvAORMBzfi,TRUE,GLOBALPAY,FALSE
fc3AW3htT8wpoxrRT0eTz,TRUE,GLOBALPAY,FALSE
FcJPngI9BDhewq_T9si_M,TRUE,GLOBALPAY,FALSE
FcLT114s1GCcy-KR7fiXV,TRUE,GLOBALPAY,FALSE
FCyKqvI0cTss9ECbPtOP6,TRUE,GLOBALPAY,FALSE
