external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,rates
WQY6RaYQXWdRSoG0dop-h,TRUE,GLOBALPAY,evt_1ERVlFgHB_-HKclhpD6pTjX,2019-01-29T04:48:00.000Z,ACCEPTED,FALSE,28306.76,FR,EUR,"{""CAD"":1.4057532953969891,""EUR"":0.8779665544914301,""MXN"":25.1113825835496,""USD"":1,""SGD"":1.405738633510663,""AUD"":1.6982344270240772,""GBP"":0.8261949788050202}"
zYB72u6SvDrBv3czOe1Kd,TRUE,GLOBALPAY,evt_1ElG9twllzEb8qWGtocSkiU,2019-01-29T09:36:00.000Z,ACCEPTED,FALSE,28217.3,FR,EUR,"{""CAD"":1.4057532953969891,""EUR"":0.8779665544914301,""MXN"":25.1113825835496,""USD"":1,""SGD"":1.405738633510663,""AUD"":1.6982344270240772,""GBP"":0.8261949788050202}"
bkpryKd4IfVhISM8zGnpe,TRUE,GLOBALPAY,evt_1EgcbpkIMT89odf3J9uvh5W,2019-01-29T14:24:00.000Z,DECLINED,FALSE,28741.21,FR,EUR,"{""CAD"":1.4057532953969891,""EUR"":0.8779665544914301,""MXN"":25.1113825835496,""USD"":1,""SGD"":1.405738633510663,""AUD"":1.6982344270240772,""GBP"":0.8261949788050202}"
NAXrr6sl5GqncMiasGs50,TRUE,GLOBALPAY,evt_1EJOSJNfVLY-X16TK2123_B,2019-01-29T19:12:00.000Z,ACCEPTED,FALSE,28815.03,FR,EUR,"{""CAD"":1.4057532953969891,""EUR"":0.8779665544914301,""MXN"":25.1113825835496,""USD"":1,""SGD"":1.405738633510663,""AUD"":1.6982344270240772,""GBP"":0.8261949788050202}"
e-krCYZFf2i-KxiGKDGxf,TRUE,GLOBALPAY,evt_1EDU5OUeMfxPGSfI1E7xcR-,2019-01-29T00:00:00.000Z,DECLINED,FALSE,22413.77,CA,CAD,"{""CAD"":1.4014226083025638,""EUR"":0.876238636241531,""MXN"":25.109450077046063,""USD"":1,""SGD"":1.4059093201830661,""AUD"":1.7004240473720047,""GBP"":0.8298633834816325}"
3zq9bBPhkviokqLna7Kye,TRUE,GLOBALPAY,evt_1EoILDJLS2eRL1dD8FfxmQ-,2019-01-29T04:48:00.000Z,ACCEPTED,FALSE,22319.63,CA,CAD,"{""CAD"":1.4014226083025638,""EUR"":0.876238636241531,""MXN"":25.109450077046063,""USD"":1,""SGD"":1.4059093201830661,""AUD"":1.7004240473720047,""GBP"":0.8298633834816325}"
60XlyYCpcIazWpKOaRqDS,TRUE,GLOBALPAY,evt_1Exz2kV6u-_rbWKqAnFVeyQ,2019-01-29T09:36:00.000Z,ACCEPTED,FALSE,22183.23,CA,CAD,"{""CAD"":1.4014226083025638,""EUR"":0.876238636241531,""MXN"":25.109450077046063,""USD"":1,""SGD"":1.4059093201830661,""AUD"":1.7004240473720047,""GBP"":0.8298633834816325}"
-MC29RRx4v2dgEdfWuJX-,TRUE,GLOBALPAY,evt_1EKwQQWuL_NWlZHTipB1QjI,2019-01-29T14:24:00.000Z,DECLINED,FALSE,22496.78,CA,CAD,"{""CAD"":1.4014226083025638,""EUR"":0.876238636241531,""MXN"":25.109450077046063,""USD"":1,""SGD"":1.4059093201830661,""AUD"":1.7004240473720047,""GBP"":0.8298633834816325}"
0EsjQ1PcvAdohhhzttoQ1,TRUE,GLOBALPAY,evt_1Ea-POgsWpIYX_gQLFEJztW,2019-01-29T19:12:00.000Z,ACCEPTED,FALSE,22578.88,CA,CAD,"{""CAD"":1.4014226083025638,""EUR"":0.876238636241531,""MXN"":25.109450077046063,""USD"":1,""SGD"":1.4059093201830661,""AUD"":1.7004240473720047,""GBP"":0.8298633834816325}"
A-x13GGWrDexFc1Lcy2Tv,TRUE,GLOBALPAY,evt_1Eg-AOZr3ZKXK8AAFbiLPKI,2019-01-29T00:00:00.000Z,DECLINED,FALSE,30959.31,AE,USD,"{""CAD"":1.404011529975036,""EUR"":0.8725582991811667,""MXN"":25.10584250204752,""USD"":1,""SGD"":1.4012747317899168,""AUD"":1.7001856361098273,""GBP"":0.8268100655241527}"
KCRVTf-Z5oF4cQ1jNH_0A,TRUE,GLOBALPAY,evt_1EOFGheKDBYIV-fF9CZ9FT8,2019-01-29T04:48:00.000Z,ACCEPTED,FALSE,31492.6,AE,USD,"{""CAD"":1.404011529975036,""EUR"":0.8725582991811667,""MXN"":25.10584250204752,""USD"":1,""SGD"":1.4012747317899168,""AUD"":1.7001856361098273,""GBP"":0.8268100655241527}"
OKpchF_Fx3F99bgu2uU8C,TRUE,GLOBALPAY,evt_1ElhdePrpZui8srGJcL_neG,2019-01-29T09:36:00.000Z,ACCEPTED,FALSE,31630.48,AE,USD,"{""CAD"":1.404011529975036,""EUR"":0.8725582991811667,""MXN"":25.10584250204752,""USD"":1,""SGD"":1.4012747317899168,""AUD"":1.7001856361098273,""GBP"":0.8268100655241527}"
SwfppPCVg8p2ipBLu9Of2,TRUE,GLOBALPAY,evt_1E-FcapI1Bn240Uwz6OCKRi,2019-01-29T14:24:00.000Z,DECLINED,FALSE,31702.06,AE,USD,"{""CAD"":1.404011529975036,""EUR"":0.8725582991811667,""MXN"":25.10584250204752,""USD"":1,""SGD"":1.4012747317899168,""AUD"":1.7001856361098273,""GBP"":0.8268100655241527}"
Z2lyCJAJd8bI2_mmNt7JT,TRUE,GLOBALPAY,evt_1E8ye3tJFlPIpudYalQ3MWr,2019-01-29T19:12:00.000Z,ACCEPTED,FALSE,32309.07,AE,USD,"{""CAD"":1.404011529975036,""EUR"":0.8725582991811667,""MXN"":25.10584250204752,""USD"":1,""SGD"":1.4012747317899168,""AUD"":1.7001856361098273,""GBP"":0.8268100655241527}"
djYw67A5RktcDk89scRdl,TRUE,GLOBALPAY,evt_1E2CZKpF9yhBjTzuwwvthPA,2019-01-30T00:00:00.000Z,ACCEPTED,FALSE,25889.39,US,USD,"{""CAD"":1.4014334734021152,""EUR"":0.8737562646643823,""MXN"":25.10779353023689,""USD"":1,""SGD"":1.4050242760218938,""AUD"":1.7026841014510312,""GBP"":0.8286215064760079}"
WGJRjdVEcssMyojxGO4AZ,TRUE,GLOBALPAY,evt_1E7Zu7BNRigxCWdUR1gU4hH,2019-01-30T04:48:00.000Z,ACCEPTED,FALSE,25672.17,US,USD,"{""CAD"":1.4014334734021152,""EUR"":0.8737562646643823,""MXN"":25.10779353023689,""USD"":1,""SGD"":1.4050242760218938,""AUD"":1.7026841014510312,""GBP"":0.8286215064760079}"
0PfecatB3gMUp2rto0yy_,TRUE,GLOBALPAY,evt_1EJbCZcowCfDuwHwGco_Mk1,2019-01-30T09:36:00.000Z,DECLINED,FALSE,26172.35,US,USD,"{""CAD"":1.4014334734021152,""EUR"":0.8737562646643823,""MXN"":25.10779353023689,""USD"":1,""SGD"":1.4050242760218938,""AUD"":1.7026841014510312,""GBP"":0.8286215064760079}"
WQRqAk77p9VTEle4JC-vk,TRUE,GLOBALPAY,evt_1EEuuUU-7ivDFd7iYhqwMku,2019-01-30T14:24:00.000Z,ACCEPTED,FALSE,26370.38,US,USD,"{""CAD"":1.4014334734021152,""EUR"":0.8737562646643823,""MXN"":25.10779353023689,""USD"":1,""SGD"":1.4050242760218938,""AUD"":1.7026841014510312,""GBP"":0.8286215064760079}"
Pf3hugmQmQRhWrM6HD2WI,TRUE,GLOBALPAY,evt_1EaEc6KgTEBTt7I9DRQlLPZ,2019-01-30T19:12:00.000Z,DECLINED,FALSE,26323.06,US,USD,"{""CAD"":1.4014334734021152,""EUR"":0.8737562646643823,""MXN"":25.10779353023689,""USD"":1,""SGD"":1.4050242760218938,""AUD"":1.7026841014510312,""GBP"":0.8286215064760079}"
kB7IsTN5zOkYL0o_lZh_6,TRUE,GLOBALPAY,evt_1EoFLLoScUNY1TcN8_qbFi_,2019-01-30T00:00:00.000Z,ACCEPTED,FALSE,27734.11,MX,MXN,"{""CAD"":1.403067009031397,""EUR"":0.869472934201615,""MXN"":25.103558505375414,""USD"":1,""SGD"":1.4010219740365757,""AUD"":1.6990665727078138,""GBP"":0.8250110565653096}"
JjOwEIvi5HtKm3YdXM9Sr,TRUE,GLOBALPAY,evt_1ENKe-gIV4P1zyp_MfJ-Pcc,2019-01-30T04:48:00.000Z,DECLINED,FALSE,28152.72,MX,MXN,"{""CAD"":1.403067009031397,""EUR"":0.869472934201615,""MXN"":25.103558505375414,""USD"":1,""SGD"":1.4010219740365757,""AUD"":1.6990665727078138,""GBP"":0.8250110565653096}"
aVT-2T5ubtiCzaOB39KmN,TRUE,GLOBALPAY,evt_1Em9MP_UbREDFpfQ3w9cT5v,2019-01-30T09:36:00.000Z,ACCEPTED,FALSE,28781.18,MX,MXN,"{""CAD"":1.403067009031397,""EUR"":0.869472934201615,""MXN"":25.103558505375414,""USD"":1,""SGD"":1.4010219740365757,""AUD"":1.6990665727078138,""GBP"":0.8250110565653096}"
bIlwwJhClADrkBBCRiitc,TRUE,GLOBALPAY,evt_1EqRFqP7at9K-N_nDsDpP9-,2019-01-30T14:24:00.000Z,ACCEPTED,FALSE,29204.07,MX,MXN,"{""CAD"":1.403067009031397,""EUR"":0.869472934201615,""MXN"":25.103558505375414,""USD"":1,""SGD"":1.4010219740365757,""AUD"":1.6990665727078138,""GBP"":0.8250110565653096}"
EdK6iW8vLWZxslZ1QZcv8,TRUE,GLOBALPAY,evt_1EwxQCQZPsDc2YlOCRzkdsk,2019-01-30T19:12:00.000Z,DECLINED,FALSE,29721.84,MX,MXN,"{""CAD"":1.403067009031397,""EUR"":0.869472934201615,""MXN"":25.103558505375414,""USD"":1,""SGD"":1.4010219740365757,""AUD"":1.6990665727078138,""GBP"":0.8250110565653096}"
PrFl0rsYgKeyYM_05JBkl,TRUE,GLOBALPAY,evt_1Eg9TiJ1Tlo5pfDUvmWEhH_,2019-01-30T00:00:00.000Z,ACCEPTED,FALSE,28000.57,UK,GBP,"{""CAD"":1.4042391912823229,""EUR"":0.8676529243954119,""MXN"":25.100534156153337,""USD"":1,""SGD"":1.4011366431278263,""AUD"":1.6975439244303583,""GBP"":0.8291523279121624}"
StUI7RwD9lRRxr16bVuEY,TRUE,GLOBALPAY,evt_1EUciLvaMz_8GiySubEnhXg,2019-01-30T04:48:00.000Z,ACCEPTED,FALSE,27812.26,UK,GBP,"{""CAD"":1.4042391912823229,""EUR"":0.8676529243954119,""MXN"":25.100534156153337,""USD"":1,""SGD"":1.4011366431278263,""AUD"":1.6975439244303583,""GBP"":0.8291523279121624}"
xCpT8wVazw0eEd-1MKl8g,TRUE,GLOBALPAY,evt_1EAnP34vxtCa0XXrK4dmw-r,2019-01-30T09:36:00.000Z,ACCEPTED,FALSE,27618.16,UK,GBP,"{""CAD"":1.4042391912823229,""EUR"":0.8676529243954119,""MXN"":25.100534156153337,""USD"":1,""SGD"":1.4011366431278263,""AUD"":1.6975439244303583,""GBP"":0.8291523279121624}"
3Kv0ITepCM6wco2ZbjJwI,TRUE,GLOBALPAY,evt_1EiurZKkm_UZZEyolRoOCPl,2019-01-30T14:24:00.000Z,ACCEPTED,FALSE,28022.2,UK,GBP,"{""CAD"":1.4042391912823229,""EUR"":0.8676529243954119,""MXN"":25.100534156153337,""USD"":1,""SGD"":1.4011366431278263,""AUD"":1.6975439244303583,""GBP"":0.8291523279121624}"
h-b0rak-WxSxy8c9Fs4qV,TRUE,GLOBALPAY,evt_1E3aqdt3QsPwj4O_74Zoms1,2019-01-30T19:12:00.000Z,DECLINED,FALSE,28522.94,UK,GBP,"{""CAD"":1.4042391912823229,""EUR"":0.8676529243954119,""MXN"":25.100534156153337,""USD"":1,""SGD"":1.4011366431278263,""AUD"":1.6975439244303583,""GBP"":0.8291523279121624}"
qQopAK-noW8FE5_8q7nSp,TRUE,GLOBALPAY,evt_1E40hWMCBt2tr7nx0yCBVSH,2019-01-30T00:00:00.000Z,DECLINED,FALSE,28851.42,FR,EUR,"{""CAD"":1.4034110149092385,""EUR"":0.8656736626627407,""MXN"":25.100586660277237,""USD"":1,""SGD"":1.4046374176804153,""AUD"":1.695460977241725,""GBP"":0.8338146120387224}"
AHE-wLjO1mRVCiCk7bNhb,TRUE,GLOBALPAY,evt_1E31e5URHh7vCJLSQ6j5e0D,2019-01-30T04:48:00.000Z,ACCEPTED,FALSE,28647.31,FR,EUR,"{""CAD"":1.4034110149092385,""EUR"":0.8656736626627407,""MXN"":25.100586660277237,""USD"":1,""SGD"":1.4046374176804153,""AUD"":1.695460977241725,""GBP"":0.8338146120387224}"
gOWVVWv2DVyndrI7PwVZv,TRUE,GLOBALPAY,evt_1Equh9aHxvEb0aUfHOppJxb,2019-01-30T09:36:00.000Z,ACCEPTED,FALSE,29138.79,FR,EUR,"{""CAD"":1.4034110149092385,""EUR"":0.8656736626627407,""MXN"":25.100586660277237,""USD"":1,""SGD"":1.4046374176804153,""AUD"":1.695460977241725,""GBP"":0.8338146120387224}"
O0nLuDFV2lZctHeuxklk9,TRUE,GLOBALPAY,evt_1EgXOV9Gi06xejvFWfRaAv3,2019-01-30T14:24:00.000Z,ACCEPTED,FALSE,29512.13,FR,EUR,"{""CAD"":1.4034110149092385,""EUR"":0.8656736626627407,""MXN"":25.100586660277237,""USD"":1,""SGD"":1.4046374176804153,""AUD"":1.695460977241725,""GBP"":0.8338146120387224}"
WTLSwrILaCTHx3FTagrlL,TRUE,GLOBALPAY,evt_1Eb8gSvS1f-4IE7OkuDA1DP,2019-01-30T19:12:00.000Z,ACCEPTED,FALSE,29415.25,FR,EUR,"{""CAD"":1.4034110149092385,""EUR"":0.8656736626627407,""MXN"":25.100586660277237,""USD"":1,""SGD"":1.4046374176804153,""AUD"":1.695460977241725,""GBP"":0.8338146120387224}"
UqjiIEii3Iu2gr0NIfExy,TRUE,GLOBALPAY,evt_1ENxWzDZX00rEs3hWy_Z9h9,2019-01-30T00:00:00.000Z,ACCEPTED,FALSE,22944.63,CA,CAD,"{""CAD"":1.4069565456835107,""EUR"":0.8679726094340461,""MXN"":25.101127288625747,""USD"":1,""SGD"":1.401938011439946,""AUD"":1.6956969804924882,""GBP"":0.8372292458134954}"
5AXx_BDG0V-6sFBbSNmw9,TRUE,GLOBALPAY,evt_1EdsUl-cHbQ6O_Upoaivzhj,2019-01-30T04:48:00.000Z,ACCEPTED,FALSE,23600.96,CA,CAD,"{""CAD"":1.4069565456835107,""EUR"":0.8679726094340461,""MXN"":25.101127288625747,""USD"":1,""SGD"":1.401938011439946,""AUD"":1.6956969804924882,""GBP"":0.8372292458134954}"
MV8ij6FJHVdaSGMSuSZ8w,TRUE,GLOBALPAY,evt_1EH64eSd1rALWX_uJ-jwlhe,2019-01-30T09:36:00.000Z,ACCEPTED,FALSE,23659.55,CA,CAD,"{""CAD"":1.4069565456835107,""EUR"":0.8679726094340461,""MXN"":25.101127288625747,""USD"":1,""SGD"":1.401938011439946,""AUD"":1.6956969804924882,""GBP"":0.8372292458134954}"
GmTbba29jdEc62btB_gqi,TRUE,GLOBALPAY,evt_1EHulDZPqGszVTzJa6wcm7B,2019-01-30T14:24:00.000Z,ACCEPTED,FALSE,24075.68,CA,CAD,"{""CAD"":1.4069565456835107,""EUR"":0.8679726094340461,""MXN"":25.101127288625747,""USD"":1,""SGD"":1.401938011439946,""AUD"":1.6956969804924882,""GBP"":0.8372292458134954}"
cYo7_WCy4IltC76ijbHoT,TRUE,GLOBALPAY,evt_1EyoV_rNB4Hhfntr6ssU4EV,2019-01-30T19:12:00.000Z,DECLINED,FALSE,24639.73,CA,CAD,"{""CAD"":1.4069565456835107,""EUR"":0.8679726094340461,""MXN"":25.101127288625747,""USD"":1,""SGD"":1.401938011439946,""AUD"":1.6956969804924882,""GBP"":0.8372292458134954}"
NOrMVTSP2jb668dhiI_Yc,TRUE,GLOBALPAY,evt_1EtXTaPbCRGbxhDcPAyveiv,2019-01-30T00:00:00.000Z,ACCEPTED,FALSE,32825.53,AE,USD,"{""CAD"":1.4109445687685815,""EUR"":0.86684100255036,""MXN"":25.09760019405596,""USD"":1,""SGD"":1.4066285909416685,""AUD"":1.6990113548266421,""GBP"":0.8421331235694849}"
xwNZ3jBsQhwti3lbp_NGE,TRUE,GLOBALPAY,evt_1E57k5q48tzQqeZgbc_hTZd,2019-01-30T04:48:00.000Z,DECLINED,FALSE,33370.04,AE,USD,"{""CAD"":1.4109445687685815,""EUR"":0.86684100255036,""MXN"":25.09760019405596,""USD"":1,""SGD"":1.4066285909416685,""AUD"":1.6990113548266421,""GBP"":0.8421331235694849}"
Voaw-QSZ_Vs5jWJQyZ8bs,TRUE,GLOBALPAY,evt_1EUCjohRosy5iwP_efkLRdJ,2019-01-30T09:36:00.000Z,ACCEPTED,FALSE,33487.51,AE,USD,"{""CAD"":1.4109445687685815,""EUR"":0.86684100255036,""MXN"":25.09760019405596,""USD"":1,""SGD"":1.4066285909416685,""AUD"":1.6990113548266421,""GBP"":0.8421331235694849}"
KCUrVF-KgMHx3V1dgsJLb,TRUE,GLOBALPAY,evt_1EulTZjqD-ZvssHOrQm68av,2019-01-30T14:24:00.000Z,ACCEPTED,FALSE,34050.04,AE,USD,"{""CAD"":1.4109445687685815,""EUR"":0.86684100255036,""MXN"":25.09760019405596,""USD"":1,""SGD"":1.4066285909416685,""AUD"":1.6990113548266421,""GBP"":0.8421331235694849}"
x4Ezp0IRSTrqZW-iFRVEF,TRUE,GLOBALPAY,evt_1E99l0UDAzkuayB3RsjyZA9,2019-01-30T19:12:00.000Z,DECLINED,FALSE,34240.98,AE,USD,"{""CAD"":1.4109445687685815,""EUR"":0.86684100255036,""MXN"":25.09760019405596,""USD"":1,""SGD"":1.4066285909416685,""AUD"":1.6990113548266421,""GBP"":0.8421331235694849}"
tT3jiaeXwF4QMGz_-eg4W,TRUE,GLOBALPAY,evt_1ENT4otzpljxdzJ3z93KnHS,2019-01-31T00:00:00.000Z,ACCEPTED,FALSE,26612.64,US,USD,"{""CAD"":1.4123821101944798,""EUR"":0.8619793411819057,""MXN"":25.093236507869953,""USD"":1,""SGD"":1.4059571571562381,""AUD"":1.6983088353855325,""GBP"":0.8461650999190585}"
2o81Mek4ChJPh7MwFGZ3-,TRUE,GLOBALPAY,evt_1EPZJDqA_Vi6g-KpA2VDJ5C,2019-01-31T04:48:00.000Z,DECLINED,FALSE,26813.59,US,USD,"{""CAD"":1.4123821101944798,""EUR"":0.8619793411819057,""MXN"":25.093236507869953,""USD"":1,""SGD"":1.4059571571562381,""AUD"":1.6983088353855325,""GBP"":0.8461650999190585}"
QfdfnCt1oNpZqBqUJeLnV,TRUE,GLOBALPAY,evt_1EGwXFLCTF-hF-JQEpq5ycv,2019-01-31T09:36:00.000Z,ACCEPTED,FALSE,27401.87,US,USD,"{""CAD"":1.4123821101944798,""EUR"":0.8619793411819057,""MXN"":25.093236507869953,""USD"":1,""SGD"":1.4059571571562381,""AUD"":1.6983088353855325,""GBP"":0.8461650999190585}"
lZQmW7P1m-9KA46lpljhq,TRUE,GLOBALPAY,evt_1EnyI4QQ1yZXmEepb_SPc9T,2019-01-31T14:24:00.000Z,ACCEPTED,FALSE,28028.58,US,USD,"{""CAD"":1.4123821101944798,""EUR"":0.8619793411819057,""MXN"":25.093236507869953,""USD"":1,""SGD"":1.4059571571562381,""AUD"":1.6983088353855325,""GBP"":0.8461650999190585}"
26j58zxdqAWiSqXWuDor4,TRUE,GLOBALPAY,evt_1Eprso_7pRWCCdoAsLD92o0,2019-01-31T19:12:00.000Z,DECLINED,FALSE,27783.83,US,USD,"{""CAD"":1.4123821101944798,""EUR"":0.8619793411819057,""MXN"":25.093236507869953,""USD"":1,""SGD"":1.4059571571562381,""AUD"":1.6983088353855325,""GBP"":0.8461650999190585}"
w9U0ia9FxrbQeGrlWSxE3,TRUE,GLOBALPAY,evt_1EBk008gvIdGdmiHpFoG5Tw,2019-01-31T00:00:00.000Z,DECLINED,FALSE,30246.4,MX,MXN,"{""CAD"":1.4080370154511863,""EUR"":0.8613666381356921,""MXN"":25.09686828770279,""USD"":1,""SGD"":1.4036627922916216,""AUD"":1.6958326293988408,""GBP"":0.8471319154069827}"
uggYMBFZqcCgLuNuHvE-j,TRUE,GLOBALPAY,evt_1ELDCLaozH94eGkUZM88THI,2019-01-31T04:48:00.000Z,ACCEPTED,FALSE,30412.71,MX,MXN,"{""CAD"":1.4080370154511863,""EUR"":0.8613666381356921,""MXN"":25.09686828770279,""USD"":1,""SGD"":1.4036627922916216,""AUD"":1.6958326293988408,""GBP"":0.8471319154069827}"
srMTsmKDtTsAx11CtENqW,TRUE,GLOBALPAY,evt_1EzQNbLkTggqPSG0TpMSPUK,2019-01-31T09:36:00.000Z,DECLINED,FALSE,30253.63,MX,MXN,"{""CAD"":1.4080370154511863,""EUR"":0.8613666381356921,""MXN"":25.09686828770279,""USD"":1,""SGD"":1.4036627922916216,""AUD"":1.6958326293988408,""GBP"":0.8471319154069827}"
yKUl1rV1fNbAdirgwoLhx,TRUE,GLOBALPAY,evt_1Epb7HyneTSOiwI26gkbhul,2019-01-31T14:24:00.000Z,ACCEPTED,FALSE,30182.77,MX,MXN,"{""CAD"":1.4080370154511863,""EUR"":0.8613666381356921,""MXN"":25.09686828770279,""USD"":1,""SGD"":1.4036627922916216,""AUD"":1.6958326293988408,""GBP"":0.8471319154069827}"
mth9YKDjQOkvjeV5J2rTh,TRUE,GLOBALPAY,evt_1EwQjCoycvucbojjobikwpu,2019-01-31T19:12:00.000Z,ACCEPTED,FALSE,30418.19,MX,MXN,"{""CAD"":1.4080370154511863,""EUR"":0.8613666381356921,""MXN"":25.09686828770279,""USD"":1,""SGD"":1.4036627922916216,""AUD"":1.6958326293988408,""GBP"":0.8471319154069827}"
FdIGPNWQTwuDMqkf4IKd9,TRUE,GLOBALPAY,evt_1ERM3kGRFzaCiT0itiI01av,2019-01-31T00:00:00.000Z,ACCEPTED,FALSE,28662.45,UK,GBP,"{""CAD"":1.4039385611976292,""EUR"":0.8607330037405322,""MXN"":25.09483251514073,""USD"":1,""SGD"":1.3993568501139109,""AUD"":1.699028613149371,""GBP"":0.8511865418189749}"
_UIn39WNSp-1lXlNpLzlf,TRUE,GLOBALPAY,evt_1E0DeMouXynaFy_W_i0eKCE,2019-01-31T04:48:00.000Z,ACCEPTED,FALSE,28414.04,UK,GBP,"{""CAD"":1.4039385611976292,""EUR"":0.8607330037405322,""MXN"":25.09483251514073,""USD"":1,""SGD"":1.3993568501139109,""AUD"":1.699028613149371,""GBP"":0.8511865418189749}"
R8m8J1tL4h1gMv6bM4lGU,TRUE,GLOBALPAY,evt_1EK0CELHYHb5OEL5cTEDze_,2019-01-31T09:36:00.000Z,ACCEPTED,FALSE,28462.54,UK,GBP,"{""CAD"":1.4039385611976292,""EUR"":0.8607330037405322,""MXN"":25.09483251514073,""USD"":1,""SGD"":1.3993568501139109,""AUD"":1.699028613149371,""GBP"":0.8511865418189749}"
pSNd3pgsItN8waAciGp96,TRUE,GLOBALPAY,evt_1EklAj3I9rkFflSBmxij3CE,2019-01-31T14:24:00.000Z,ACCEPTED,FALSE,28998.1,UK,GBP,"{""CAD"":1.4039385611976292,""EUR"":0.8607330037405322,""MXN"":25.09483251514073,""USD"":1,""SGD"":1.3993568501139109,""AUD"":1.699028613149371,""GBP"":0.8511865418189749}"
0rti04hGP8pFXaSfc5zwI,TRUE,GLOBALPAY,evt_1E-dUpIGs8RcKtGjuLPFz6p,2019-01-31T19:12:00.000Z,ACCEPTED,FALSE,29146.81,UK,GBP,"{""CAD"":1.4039385611976292,""EUR"":0.8607330037405322,""MXN"":25.09483251514073,""USD"":1,""SGD"":1.3993568501139109,""AUD"":1.699028613149371,""GBP"":0.8511865418189749}"
UhByq9g-2IXL0j8RhJ-sy,TRUE,GLOBALPAY,evt_1Es0XbRhkHfJdugpMRF9KCh,2019-01-31T00:00:00.000Z,ACCEPTED,FALSE,30049.96,FR,EUR,"{""CAD"":1.4000027485784419,""EUR"":0.8650823016529305,""MXN"":25.091657764162665,""USD"":1,""SGD"":1.397842370704989,""AUD"":1.7000186607557006,""GBP"":0.8504186142590014}"
x_d4HOoNISyrtuL6fSbfw,TRUE,GLOBALPAY,evt_1ETrX5NqoPXy9ER4fFGLhHp,2019-01-31T04:48:00.000Z,ACCEPTED,FALSE,30746.65,FR,EUR,"{""CAD"":1.4000027485784419,""EUR"":0.8650823016529305,""MXN"":25.091657764162665,""USD"":1,""SGD"":1.397842370704989,""AUD"":1.7000186607557006,""GBP"":0.8504186142590014}"
uKwrZCsnXZDHCPjRbKuPV,TRUE,GLOBALPAY,evt_1EkkcwOOF1Xfegbs28VmnBa,2019-01-31T09:36:00.000Z,ACCEPTED,FALSE,30512.39,FR,EUR,"{""CAD"":1.4000027485784419,""EUR"":0.8650823016529305,""MXN"":25.091657764162665,""USD"":1,""SGD"":1.397842370704989,""AUD"":1.7000186607557006,""GBP"":0.8504186142590014}"
MDoDrvw7rbtDpHtwhuhdc,TRUE,GLOBALPAY,evt_1Elz4O-cLp2d9ggYL8E1q8Z,2019-01-31T14:24:00.000Z,DECLINED,FALSE,30353.68,FR,EUR,"{""CAD"":1.4000027485784419,""EUR"":0.8650823016529305,""MXN"":25.091657764162665,""USD"":1,""SGD"":1.397842370704989,""AUD"":1.7000186607557006,""GBP"":0.8504186142590014}"
61f2V0BtlbShlMamRdZ_R,TRUE,GLOBALPAY,evt_1EWWCpKsbejvluXE1pcERK4,2019-01-31T19:12:00.000Z,ACCEPTED,FALSE,30221.64,FR,EUR,"{""CAD"":1.4000027485784419,""EUR"":0.8650823016529305,""MXN"":25.091657764162665,""USD"":1,""SGD"":1.397842370704989,""AUD"":1.7000186607557006,""GBP"":0.8504186142590014}"
-LKrBnGzhONzta0k3SjBb,TRUE,GLOBALPAY,evt_1EG0rlzeNccqRjj4_Iijk8t,2019-01-31T00:00:00.000Z,DECLINED,FALSE,25107.07,CA,CAD,"{""CAD"":1.3996946420110883,""EUR"":0.8621225285913576,""MXN"":25.09234760670324,""USD"":1,""SGD"":1.3987129618437943,""AUD"":1.6958153117145713,""GBP"":0.8457705839108124}"
u0va9lawEA_iqTME_zIal,TRUE,GLOBALPAY,evt_1Ek5j4QmdjGD38rcxdkxnVg,2019-01-31T04:48:00.000Z,DECLINED,FALSE,25010.35,CA,CAD,"{""CAD"":1.3996946420110883,""EUR"":0.8621225285913576,""MXN"":25.09234760670324,""USD"":1,""SGD"":1.3987129618437943,""AUD"":1.6958153117145713,""GBP"":0.8457705839108124}"
jm32ECxCbd-h9AfOD7qKc,TRUE,GLOBALPAY,evt_1E0uVyVA_STXfb3vpRYNhi6,2019-01-31T09:36:00.000Z,ACCEPTED,FALSE,24801.38,CA,CAD,"{""CAD"":1.3996946420110883,""EUR"":0.8621225285913576,""MXN"":25.09234760670324,""USD"":1,""SGD"":1.3987129618437943,""AUD"":1.6958153117145713,""GBP"":0.8457705839108124}"
DkBkhW92rdzzGiiEqcbGJ,TRUE,GLOBALPAY,evt_1ERljRRpvGBOnpVnUNaDU5U,2019-01-31T14:24:00.000Z,ACCEPTED,FALSE,24915.37,CA,CAD,"{""CAD"":1.3996946420110883,""EUR"":0.8621225285913576,""MXN"":25.09234760670324,""USD"":1,""SGD"":1.3987129618437943,""AUD"":1.6958153117145713,""GBP"":0.8457705839108124}"
-goKH_yYqHW_IXuhjPCTS,TRUE,GLOBALPAY,evt_1EAoWmIo5-rlaba337Ji0cy,2019-01-31T19:12:00.000Z,ACCEPTED,FALSE,25141.44,CA,CAD,"{""CAD"":1.3996946420110883,""EUR"":0.8621225285913576,""MXN"":25.09234760670324,""USD"":1,""SGD"":1.3987129618437943,""AUD"":1.6958153117145713,""GBP"":0.8457705839108124}"
